year,state,district,party,committee_type,ad_spending
2018,WI,8,rep,1,132550
2018,WI,8,rep,3,1850
2018,WI,8,rep,4,44043
2018,WV,1,dem,1,25036
2018,WV,1,dem,5,861
2018,WV,1,dem,3,10
2018,WV,1,dem,4,1000
2018,WV,1,rep,1,34500
2018,WV,1,rep,5,3056
2018,WV,1,rep,3,8658
2018,WV,1,rep,4,494449
2018,WY,1,dem,1,30831
2018,WY,1,dem,5,861
2018,WY,1,dem,4,76734
2018,WY,1,rep,1,43861
2020,AL,1,dem,1,36279
2020,AL,1,dem,4,1159143
2020,AL,1,rep,1,64482
2020,AL,1,rep,4,121272
2020,AL,2,dem,1,25910
2020,AL,2,rep,1,422947
2020,AL,2,rep,3,29873
2020,AL,2,rep,4,298041
2020,AL,3,dem,1,11161
2020,AL,3,dem,4,750
2020,AL,3,rep,1,119890
2020,AL,3,rep,3,2500
2020,AL,4,dem,1,17215
2020,AL,4,dem,4,750
2020,AL,4,rep,1,430532
2020,AR,2,dem,1,1917399
2020,AR,2,dem,5,2988
2020,AR,2,dem,3,1228876
2020,AR,2,dem,2,771058
2020,AR,2,dem,4,1372988
2020,AR,2,rep,1,1922318
2020,AR,2,rep,3,1616331
2020,AR,2,rep,4,309161
2020,AR,3,dem,1,8970
2020,AR,3,dem,4,72
2020,AR,3,rep,1,167253
2020,AR,4,dem,1,45228
2020,AR,4,rep,1,35193
2020,AZ,3,dem,1,2562
2020,AZ,3,dem,5,1147
2020,AZ,3,dem,4,950
2020,AZ,3,rep,1,6033
2020,AZ,4,dem,1,11645
2020,AZ,4,dem,5,789
2020,AZ,4,dem,3,280
2020,AZ,4,dem,4,750
2020,AZ,4,rep,1,378396
2020,AZ,4,rep,5,20411
2020,AZ,4,rep,3,19946
2020,AZ,5,dem,1,94946
2020,AZ,5,dem,5,138
2020,AZ,5,dem,4,750
2020,AZ,5,rep,1,91398
2020,AZ,5,rep,3,15478
2020,AZ,6,dem,1,4754522
2020,AZ,6,dem,5,307
2020,AZ,6,dem,3,3316928
2020,AZ,6,dem,2,1593371
2020,AZ,6,dem,4,590673
2020,AZ,6,rep,1,590335
2020,AZ,6,rep,5,39423
2020,AZ,6,rep,3,1037433
2020,AZ,6,rep,4,2241106
2020,AZ,8,dem,1,87989
2020,AZ,8,dem,5,138
2020,AZ,8,dem,4,760
2020,AZ,8,rep,1,34880
2020,AZ,8,rep,5,171
2020,AZ,8,rep,3,16986
2020,AZ,9,dem,1,1586
2020,AZ,9,dem,5,138
2020,AZ,9,dem,4,310
2020,AZ,9,rep,1,23000
2020,CA,1,dem,1,901127
2020,CA,1,dem,3,7750
2020,CA,1,dem,2,6508
2020,CA,1,dem,4,15392
2020,CA,1,rep,1,654739
2020,CA,1,rep,3,6
2020,CA,1,rep,4,29653
2020,CA,3,dem,1,90745
2020,CA,3,dem,4,2053
2020,CA,3,rep,1,62367
2020,CA,4,dem,1,1344545
2020,CA,4,dem,3,113986
2020,CA,4,dem,4,42343
2020,CA,4,rep,1,1245261
2020,CA,4,rep,3,493
2020,CA,4,rep,4,211508
2020,CA,6,dem,1,6957
2020,CA,6,dem,4,2171
2020,CA,6,rep,1,21114
2020,CA,8,dem,1,579800
2020,CA,8,dem,5,1668
2020,CA,8,dem,3,1339
2020,CA,8,dem,4,6577
2020,CA,8,rep,1,717134
2020,CA,8,rep,4,365006
2020,CA,9,dem,1,1580
2020,CA,9,dem,4,878
2020,CA,9,rep,1,11504
2020,CA,10,dem,1,2337279
2020,CA,10,dem,5,1668
2020,CA,10,dem,3,32292
2020,CA,10,dem,4,54553
2020,CA,10,rep,1,745033
2020,CA,10,rep,4,1077
2020,CA,16,dem,1,72950
2020,CA,16,dem,4,240357
2020,CA,16,rep,1,169531
2020,CA,16,rep,2,700
2020,CA,16,rep,4,7996
2020,CA,17,dem,1,1215819
2020,CA,17,dem,5,207
2020,CA,17,dem,3,989
2020,CA,17,dem,4,9421
2020,CA,17,rep,1,138681
2020,CA,17,rep,4,2357
2020,CA,20,dem,1,35024
2020,CA,20,dem,2,1803
2020,CA,20,dem,4,6785
2020,CA,20,rep,1,11862
2020,CA,21,dem,1,453038
2020,CA,21,dem,5,97249
2020,CA,21,dem,3,3171288
2020,CA,21,dem,2,3521089
2020,CA,21,dem,4,368909
2020,CA,21,rep,1,2784523
2020,CA,21,rep,3,959331
2020,CA,21,rep,2,1672162
2020,CA,21,rep,4,794800
2020,CA,22,dem,1,1888121
2020,CA,22,dem,5,15011
2020,CA,22,dem,3,24564
2020,CA,22,dem,4,52234
2020,CA,22,rep,1,3397295
2020,CA,22,rep,3,736
2020,CA,23,dem,1,564939
2020,CA,23,dem,3,12856
2020,CA,23,dem,4,1293
2020,CA,23,rep,1,1486514
2020,CA,23,rep,3,736
2020,CA,23,rep,4,506
2020,CA,24,dem,1,215240
2020,CA,24,dem,3,740
2020,CA,24,dem,4,61448
2020,CA,24,rep,1,1118961
2020,CA,25,dem,1,1454022
2020,CA,25,dem,5,5529
2020,CA,25,dem,3,4770949
2020,CA,25,dem,2,5338862
2020,CA,25,dem,4,356693
2020,CA,25,rep,1,4266341
2020,CA,25,rep,3,5232707
2020,CA,25,rep,2,5496859
2020,CA,25,rep,4,941465
2020,CA,27,dem,1,2110
2020,CA,27,dem,5,500
2020,CA,27,dem,4,1420
2020,CA,27,rep,1,16210
2020,CA,28,dem,1,65808
2020,CA,28,dem,3,3740
2020,CA,28,dem,4,1896
2020,CA,28,rep,1,937561
2020,CA,28,rep,4,1326
2020,CA,31,dem,1,2509
2020,CA,31,dem,4,2171
2020,CA,31,rep,1,60853
2020,CA,33,dem,1,18520
2020,CA,33,dem,4,2339
2020,CA,33,rep,1,19026
2020,CA,35,dem,1,1980
2020,CA,35,dem,5,3550
2020,CA,35,dem,4,2087
2020,CA,35,rep,1,12232
2020,CA,36,dem,1,57000
2020,CA,36,dem,4,9192
2020,CA,36,rep,1,5803
2020,CA,37,dem,1,15197
2020,CA,37,dem,4,155
2020,CA,37,rep,1,225
2020,CA,39,dem,1,2529033
2020,CA,39,dem,3,2322119
2020,CA,39,dem,2,436374
2020,CA,39,dem,4,422843
2020,CA,39,rep,1,3360092
2020,CA,39,rep,3,119179
2020,CA,39,rep,2,12000
2020,CA,39,rep,4,2532
2020,CA,40,dem,1,8740
2020,CA,40,dem,4,2339
2020,CA,40,rep,1,30135
2020,CA,41,dem,1,759
2020,CA,41,dem,3,702
2020,CA,41,dem,4,2198
2020,CA,41,rep,1,146605
2020,CA,45,dem,1,3605105
2020,CA,45,dem,5,53526
2020,CA,45,dem,3,1439054
2020,CA,45,dem,4,50289
2020,CA,45,rep,1,644387
2020,CA,45,rep,3,145294
2020,CA,46,dem,1,6150
2020,CA,46,dem,4,2171
2020,CA,46,rep,1,275
2020,CA,47,dem,1,22135
2020,CA,47,dem,4,2339
2020,CA,47,rep,1,21502
2020,CA,48,dem,1,4478888
2020,CA,48,dem,5,20098
2020,CA,48,dem,3,7888698
2020,CA,48,dem,2,2109487
2020,CA,48,dem,4,409210
2020,CA,48,rep,1,4032372
2020,CA,48,rep,3,3093482
2020,CA,48,rep,2,12000
2020,CA,49,dem,1,31693
2020,CA,49,dem,3,6145
2020,CA,49,dem,2,5874
2020,CA,49,dem,4,65444
2020,CA,49,rep,1,899348
2020,CA,52,dem,1,510241
2020,CA,52,dem,4,119406
2020,CA,52,rep,1,149750
2020,CO,2,dem,1,18120
2020,CO,2,dem,3,6061
2020,CO,2,dem,4,902
2020,CO,2,rep,1,21238
2020,CO,4,dem,1,32519
2020,CO,4,dem,4,128
2020,CO,4,rep,1,360
2020,CO,4,rep,3,725
2020,CO,6,dem,1,134428
2020,CO,6,dem,5,3797
2020,CO,6,dem,3,16024
2020,CO,6,dem,4,14711
2020,CO,6,rep,1,556035
2020,CO,6,rep,4,4038
2020,CO,7,dem,1,57472
2020,CO,7,dem,4,82
2020,CO,7,rep,1,33286
2020,CO,7,rep,3,15145
2020,CT,1,dem,1,53446
2020,CT,1,dem,4,128
2020,CT,1,rep,1,20256
2020,CT,2,dem,1,18506
2020,CT,2,dem,4,128
2020,CT,2,rep,1,34987
2020,CT,3,dem,1,530800
2020,CT,3,dem,5,500
2020,CT,3,dem,3,100000
2020,CT,3,dem,4,210428
2020,CT,3,rep,1,1455
2020,CT,4,dem,1,24955
2020,CT,4,dem,4,128
2020,CT,4,rep,1,9189
2020,CT,5,dem,1,246211
2020,CT,5,dem,3,4232
2020,CT,5,dem,4,878
2020,CT,5,rep,1,147914
2020,CT,5,rep,4,55185
2020,FL,1,dem,1,1099616
2020,FL,1,dem,5,16225
2020,FL,1,dem,3,4995
2020,FL,1,dem,4,4706
2020,FL,1,rep,1,197079
2020,FL,1,rep,3,11839
2020,FL,3,dem,1,32614
2020,FL,3,dem,5,11
2020,FL,3,dem,3,746
2020,FL,3,dem,4,14743
2020,FL,3,rep,1,53266
2020,FL,3,rep,5,21
2020,FL,3,rep,3,15349
2020,FL,3,rep,4,357899
2020,FL,4,dem,1,428600
2020,FL,4,dem,3,21500
2020,FL,4,dem,4,10
2020,FL,4,rep,1,569635
2020,FL,4,rep,5,175
2020,FL,4,rep,3,8790
2020,FL,4,rep,4,147500
2020,FL,5,dem,1,137885
2020,FL,5,dem,4,128
2020,FL,5,rep,1,47236
2020,FL,6,dem,1,7606
2020,FL,6,dem,4,54
2020,FL,6,rep,1,8484
2020,FL,6,rep,3,7261
2020,FL,6,rep,4,43067
2020,FL,7,dem,1,445030
2020,FL,7,dem,4,141762
2020,FL,7,rep,1,524979
2020,FL,7,rep,4,177906
2020,FL,8,dem,1,29349
2020,FL,8,dem,3,4706
2020,FL,8,dem,4,381
2020,FL,8,rep,1,56135
2020,FL,8,rep,3,18489
2020,FL,9,dem,1,68669
2020,FL,9,dem,3,7767
2020,FL,9,dem,4,1227
2020,FL,9,rep,1,31800
2020,FL,9,rep,4,3364
2020,FL,10,dem,1,2714
2020,FL,10,dem,3,3104
2020,FL,10,dem,4,112026
2020,FL,10,rep,1,71902
2020,FL,10,rep,4,264250
2020,FL,11,dem,1,34912
2020,FL,11,rep,1,24591
2020,FL,11,rep,3,10060
2020,FL,12,dem,1,5645
2020,FL,12,rep,1,401055
2020,FL,12,rep,4,63208
2020,FL,14,dem,1,486991
2020,FL,14,dem,3,20910
2020,FL,14,dem,4,1188
2020,FL,14,rep,1,45704
2020,FL,16,dem,1,2193760
2020,FL,16,dem,3,32972
2020,FL,16,dem,4,17348
2020,FL,16,rep,1,216521
2020,FL,16,rep,5,4031
2020,FL,16,rep,4,4008
2020,FL,18,dem,1,963835
2020,FL,18,dem,3,7444
2020,FL,18,dem,4,353192
2020,FL,18,rep,1,314301
2020,FL,18,rep,3,6315
2020,FL,18,rep,4,189726
2020,FL,20,dem,1,5000
2020,FL,20,dem,3,6704
2020,FL,20,dem,4,67868
2020,FL,20,rep,1,4907
2020,FL,21,dem,1,750
2020,FL,21,dem,3,2274
2020,FL,21,dem,4,50490
2020,FL,21,rep,1,2015
2020,FL,21,rep,4,638546
2020,FL,22,dem,1,48689
2020,FL,22,dem,3,12165
2020,FL,22,dem,4,1097
2020,FL,22,rep,1,57336
2020,FL,24,dem,1,4741
2020,FL,24,dem,5,500
2020,FL,24,dem,3,31827
2020,FL,24,dem,4,1134
2020,FL,24,rep,1,7899
2020,FL,26,dem,1,859560
2020,FL,26,dem,5,16101
2020,FL,26,dem,3,3774338
2020,FL,26,dem,2,2827056
2020,FL,26,dem,4,2178361
2020,FL,26,rep,1,5910
2020,FL,26,rep,3,4178478
2020,FL,26,rep,2,4825277
2020,FL,26,rep,4,731460
2020,FL,27,dem,1,2146256
2020,FL,27,dem,5,506
2020,FL,27,dem,3,177747
2020,FL,27,dem,4,1619
2020,FL,27,rep,1,158068
2020,FL,27,rep,3,7109
2020,FL,27,rep,4,342995
2020,GA,2,dem,1,228792
2020,GA,2,dem,4,9774
2020,GA,2,rep,1,80574
2020,GA,6,dem,1,6117785
2020,GA,6,dem,5,44933
2020,GA,6,dem,3,1417420
2020,GA,6,dem,2,1201392
2020,GA,6,dem,4,2087205
2020,GA,6,rep,1,767852
2020,GA,6,rep,3,5905
2020,GA,6,rep,2,1839056
2020,GA,6,rep,4,66675
2020,GA,7,dem,1,383050
2020,GA,7,dem,3,3610586
2020,GA,7,dem,2,2971111
2020,GA,7,dem,4,900822
2020,GA,7,rep,1,1320182
2020,GA,7,rep,5,12580
2020,GA,7,rep,3,5389390
2020,GA,7,rep,4,3062074
2020,GA,9,dem,1,16984
2020,GA,9,dem,3,588183
2020,GA,9,dem,4,653342
2020,GA,9,rep,1,2800
2020,GA,9,rep,3,60376
2020,GA,11,dem,1,223502
2020,GA,11,dem,4,900
2020,GA,11,rep,1,7307
2020,GA,11,rep,3,4582
2020,GA,11,rep,4,8800
2020,GA,12,dem,1,20760
2020,GA,12,dem,4,750
2020,GA,12,rep,1,27705
2020,GA,12,rep,3,5649
2020,GA,13,dem,1,64548
2020,GA,13,dem,4,750
2020,GA,13,rep,1,8446
2020,HI,1,dem,1,184043
2020,HI,1,dem,2,1610
2020,HI,1,dem,4,868
2020,HI,1,rep,1,10471
2020,HI,2,dem,1,144026
2020,HI,2,dem,2,1177
2020,HI,2,dem,4,262886
2020,HI,2,rep,1,21518
2020,IA,3,dem,1,680547
2020,IA,3,dem,5,4200
2020,IA,3,dem,3,1123568
2020,IA,3,dem,2,886760
2020,IA,3,dem,4,544585
2020,IA,3,rep,1,20643
2020,IA,3,rep,5,14977
2020,IA,3,rep,3,807898
2020,IA,3,rep,2,158580
2020,IA,3,rep,4,282784
2020,ID,1,dem,1,88921
2020,ID,1,dem,5,625
2020,ID,1,dem,4,1750
2020,ID,1,rep,1,31039
2020,ID,1,rep,3,805
2020,ID,2,dem,1,13702
2020,ID,2,rep,1,62616
2020,ID,2,rep,5,87678
2020,ID,2,rep,4,10406
2020,IL,6,dem,1,556145
2020,IL,6,dem,4,881
2020,IL,6,rep,1,1375912
2020,IL,6,rep,3,285258
2020,IL,6,rep,2,87973
2020,IL,6,rep,4,235440
2020,IL,9,dem,1,706
2020,IL,9,dem,4,118
2020,IL,9,rep,1,5356
2020,IL,11,dem,1,84554
2020,IL,11,dem,4,128
2020,IL,11,rep,1,6521
2020,IL,13,dem,1,168265
2020,IL,13,dem,5,2072
2020,IL,13,dem,3,3545172
2020,IL,13,dem,2,2716216
2020,IL,13,dem,4,254043
2020,IL,13,rep,1,412856
2020,IL,13,rep,5,24187
2020,IL,13,rep,3,3371038
2020,IL,13,rep,2,2210481
2020,IL,13,rep,4,307296
2020,IL,14,dem,1,1004174
2020,IL,14,dem,5,28578
2020,IL,14,dem,3,736166
2020,IL,14,dem,4,1236569
2020,IL,14,rep,1,218951
2020,IL,14,rep,5,21508
2020,IL,14,rep,3,186796
2020,IL,14,rep,4,34932
2020,IL,16,dem,1,39061
2020,IL,16,dem,4,128
2020,IL,16,rep,1,9060
2020,IL,16,rep,3,280
2020,IL,16,rep,2,20063
2020,IL,16,rep,4,98554
2020,IL,17,dem,1,472106
2020,IL,17,dem,3,1054090
2020,IL,17,dem,4,118
2020,IL,17,rep,1,63436
2020,IL,17,rep,3,560977
2020,IL,17,rep,4,206662
2020,IN,2,dem,1,29451
2020,IN,2,rep,1,626203
2020,IN,2,rep,3,351
2020,IN,2,rep,2,1004
2020,IN,3,dem,1,7111
2020,IN,3,rep,1,32438
2020,IN,3,rep,2,37
2020,IN,3,rep,4,24250
2020,IN,4,dem,1,4877
2020,IN,4,rep,1,500
2020,IN,4,rep,2,651
2020,IN,4,rep,4,16806
2020,IN,5,dem,1,599237
2020,IN,5,dem,3,3121376
2020,IN,5,dem,2,1528456
2020,IN,5,dem,4,837144
2020,IN,5,rep,1,2005041
2020,IN,5,rep,5,31396
2020,IN,5,rep,3,1328736
2020,IN,5,rep,2,1935857
2020,IN,5,rep,4,3141802
2020,IN,7,dem,1,7134
2020,IN,7,dem,4,10
2020,IN,7,rep,1,40629
2020,IN,8,dem,1,49171
2020,IN,8,dem,3,1962
2020,IN,8,rep,1,161633
2020,IN,8,rep,2,790
2020,IN,8,rep,4,8000
2020,IN,9,dem,1,31406
2020,IN,9,dem,4,10
2020,IN,9,rep,1,482
2020,IN,9,rep,2,628
2020,IN,9,rep,4,750
2020,KS,1,dem,1,150050
2020,KS,1,dem,4,105473
2020,KS,1,rep,1,690013
2020,KS,1,rep,3,4069
2020,KS,1,rep,4,300850
2020,KS,3,dem,1,3283516
2020,KS,3,dem,5,71
2020,KS,3,dem,3,197786
2020,KS,3,dem,4,150836
2020,KS,3,rep,1,1407910
2020,KS,3,rep,3,29472
2020,KS,3,rep,4,387622
2020,KS,4,dem,1,56399
2020,KS,4,dem,4,750
2020,KS,4,rep,1,260277
2020,KS,4,rep,3,4061
2020,KS,4,rep,4,3809
2020,KY,2,dem,1,5311
2020,KY,2,dem,4,750
2020,KY,2,rep,1,529811
2020,KY,2,rep,3,9286
2020,KY,3,dem,1,260
2020,KY,3,dem,4,878
2020,KY,3,rep,1,3154
2020,KY,4,dem,1,57030
2020,KY,4,dem,4,135850
2020,KY,4,rep,1,15874
2020,KY,4,rep,3,5854
2020,KY,4,rep,4,404014
2020,KY,6,dem,1,337792
2020,KY,6,dem,5,533
2020,KY,6,dem,3,249295
2020,KY,6,dem,4,19217
2020,KY,6,rep,1,2966326
2020,KY,6,rep,3,6247
2020,KY,6,rep,4,9568
2020,LA,6,dem,1,18452
2020,LA,6,dem,4,750
2020,LA,6,rep,1,730
2020,LA,6,rep,5,89050
2020,LA,6,rep,3,22
2020,MA,2,dem,1,52876
2020,MA,2,dem,4,128
2020,MA,2,rep,1,9703
2020,MA,5,dem,1,67198
2020,MA,5,dem,5,1000
2020,MA,5,dem,4,128
2020,MA,5,rep,1,35863
2020,MA,6,dem,1,37104
2020,MA,6,dem,4,13529
2020,MA,6,rep,1,17779
2020,MD,2,dem,1,1599
2020,MD,2,dem,5,9000
2020,MD,2,dem,4,10
2020,MD,2,rep,1,17104
2020,MD,5,dem,1,395318
2020,MD,5,dem,5,3900
2020,MD,5,dem,4,118
2020,MD,5,rep,1,141
2020,MD,7,dem,1,119799
2020,MD,7,dem,5,9000
2020,MD,7,rep,1,2062856
2020,MD,7,rep,4,66000
2020,MD,8,dem,1,4197
2020,MD,8,dem,4,128
2020,MD,8,rep,1,8848
2020,MD,8,rep,3,150
2020,ME,1,dem,1,12230
2020,ME,1,dem,4,128
2020,ME,1,rep,1,4005
2020,ME,2,dem,1,3931829
2020,ME,2,dem,3,1226604
2020,ME,2,dem,4,834429
2020,ME,2,rep,1,42922
2020,ME,2,rep,3,1742304
2020,ME,2,rep,4,90620
2020,MI,1,dem,1,118939
2020,MI,1,dem,4,10
2020,MI,1,rep,1,13852
2020,MI,1,rep,3,77022
2020,MI,1,rep,2,10
2020,MI,1,rep,4,10433
2020,MI,2,dem,1,5998
2020,MI,2,dem,4,19
2020,MI,2,rep,1,296616
2020,MI,2,rep,3,6197
2020,MI,2,rep,4,407
2020,MI,4,dem,1,13159
2020,MI,4,rep,1,250223
2020,MI,4,rep,3,8422
2020,MI,4,rep,2,42
2020,MI,4,rep,4,382
2020,MI,5,dem,1,399137
2020,MI,5,dem,5,1891
2020,MI,5,dem,4,165
2020,MI,5,rep,1,7999
2020,MI,5,rep,4,291
2020,MI,6,dem,1,343260
2020,MI,6,dem,5,12352
2020,MI,6,dem,3,344410
2020,MI,6,dem,2,311
2020,MI,6,dem,4,259246
2020,MI,6,rep,1,2240468
2020,MI,6,rep,5,24254
2020,MI,6,rep,3,1055102
2020,MI,6,rep,4,1055176
2020,MI,7,dem,1,324
2020,MI,7,dem,4,105
2020,MI,7,rep,1,749817
2020,MI,7,rep,5,56
2020,MI,7,rep,3,5290
2020,MI,7,rep,4,3059
2020,MI,8,dem,1,550
2020,MI,8,dem,5,7304
2020,MI,8,dem,3,611307
2020,MI,8,dem,2,250
2020,MI,8,dem,4,435642
2020,MI,8,rep,1,966127
2020,MI,8,rep,3,3095
2020,MI,8,rep,4,169891
2020,MI,10,dem,1,18662
2020,MI,10,dem,4,801105
2020,MI,10,rep,1,1464087
2020,MI,10,rep,3,5358
2020,MI,10,rep,4,118711
2020,MI,11,dem,1,564215
2020,MI,11,dem,5,7355
2020,MI,11,dem,3,188545
2020,MI,11,dem,2,952840
2020,MI,11,dem,4,114978
2020,MI,11,rep,1,617018
2020,MI,11,rep,3,2383383
2020,MI,11,rep,4,246215
2020,MI,12,dem,1,11699
2020,MI,12,dem,5,500
2020,MI,12,dem,3,473
2020,MI,12,dem,4,6315
2020,MI,12,rep,1,6095
2020,MI,14,dem,1,2368
2020,MI,14,dem,4,128
2020,MI,14,rep,1,35666
2020,MN,2,dem,1,750
2020,MN,2,dem,5,17142
2020,MN,2,dem,3,404157
2020,MN,2,dem,4,61194
2020,MN,2,rep,1,12618
2020,MN,2,rep,5,23342
2020,MN,2,rep,3,34408
2020,MN,2,rep,4,54000
2020,MN,7,dem,1,2183875
2020,MN,7,dem,5,27040
2020,MN,7,dem,3,4710339
2020,MN,7,dem,2,229632
2020,MN,7,dem,4,692724
2020,MN,7,rep,1,202401
2020,MN,7,rep,5,6991
2020,MN,7,rep,3,4723257
2020,MN,7,rep,2,3337565
2020,MN,7,rep,4,213867
2020,MO,2,dem,1,528922
2020,MO,2,dem,5,3108
2020,MO,2,dem,3,2245998
2020,MO,2,dem,2,2443405
2020,MO,2,dem,4,883152
2020,MO,2,rep,1,16120
2020,MO,2,rep,3,2505226
2020,MO,2,rep,2,2208659
2020,MO,2,rep,4,865008
2020,MO,4,dem,1,8762
2020,MO,4,dem,5,1554
2020,MO,4,dem,4,10
2020,MO,4,rep,1,35175
2020,MO,4,rep,3,351
2020,MO,5,dem,1,143261
2020,MO,5,dem,5,3550
2020,MO,5,dem,4,128
2020,MO,5,rep,1,35053
2020,MO,6,dem,1,658
2020,MO,6,rep,1,179645
2020,MO,6,rep,3,31
2020,MS,1,dem,1,5550
2020,MS,1,rep,1,5264
2020,MS,2,dem,1,12050
2020,MS,2,dem,4,128
2020,MS,2,rep,1,2006
2020,MS,2,rep,4,183
2020,MT,1,dem,1,150214
2020,MT,1,dem,5,272671
2020,MT,1,dem,3,1171928
2020,MT,1,dem,2,1576371
2020,MT,1,dem,4,1041330
2020,MT,1,rep,1,29563
2020,MT,1,rep,5,56384
2020,MT,1,rep,3,731283
2020,MT,1,rep,4,4226716
2020,NC,1,dem,1,15960
2020,NC,1,dem,5,20
2020,NC,1,dem,4,69
2020,NC,1,rep,1,236029
2020,NC,1,rep,3,100
2020,NC,2,dem,1,519178
2020,NC,2,dem,4,375
2020,NC,2,rep,1,22431
2020,NC,5,dem,1,6252
2020,NC,5,rep,1,97293
2020,NC,5,rep,3,9559
2020,NC,6,dem,1,413845
2020,NC,6,dem,5,1628
2020,NC,6,dem,4,378
2020,NC,6,rep,1,41081
2020,NC,8,dem,1,3052027
2020,NC,8,dem,5,527
2020,NC,8,dem,3,426200
2020,NC,8,dem,2,549510
2020,NC,8,dem,4,1272469
2020,NC,8,rep,1,17290
2020,NC,8,rep,3,3739505
2020,NC,8,rep,2,170063
2020,NC,8,rep,4,5795
2020,NC,9,dem,1,406141
2020,NC,9,dem,5,128441
2020,NC,9,dem,3,74733
2020,NC,9,dem,2,1229395
2020,NC,9,dem,4,157685
2020,NC,9,rep,1,2651940
2020,NC,9,rep,3,650533
2020,NC,9,rep,2,59526
2020,NC,9,rep,4,1066980
2020,NC,10,dem,1,3186
2020,NC,10,rep,1,59606
2020,NC,10,rep,3,9744
2020,NC,11,dem,1,1290139
2020,NC,11,dem,3,177262
2020,NC,11,dem,4,309395
2020,NC,11,rep,1,2303860
2020,NC,11,rep,3,1115443
2020,NC,11,rep,4,1490983
2020,NC,13,dem,1,20530
2020,NC,13,rep,1,134682
2020,NC,13,rep,3,97463
2020,NC,13,rep,4,139117
2020,NE,1,dem,1,54250
2020,NE,1,dem,4,10
2020,NE,1,rep,1,1709108
2020,NE,2,dem,1,2835171
2020,NE,2,dem,5,25405
2020,NE,2,dem,3,2830385
2020,NE,2,dem,2,2096485
2020,NE,2,dem,4,761471
2020,NE,2,rep,1,255855
2020,NE,2,rep,5,396
2020,NE,2,rep,3,2649710
2020,NE,2,rep,2,2578917
2020,NE,2,rep,4,2183673
2020,NH,1,dem,1,1872463
2020,NH,1,dem,2,67
2020,NH,1,dem,4,24787
2020,NH,1,rep,1,967202
2020,NH,1,rep,5,7102
2020,NH,1,rep,3,183844
2020,NH,1,rep,4,222702
2020,NH,2,dem,1,1119220
2020,NH,2,dem,4,7913
2020,NH,2,rep,1,19312
2020,NH,2,rep,5,6356
2020,NJ,3,dem,1,4944252
2020,NJ,3,dem,5,5948
2020,NJ,3,dem,3,832528
2020,NJ,3,dem,2,2089395
2020,NJ,3,dem,4,593389
2020,NJ,3,rep,1,181544
2020,NJ,3,rep,5,15000
2020,NJ,3,rep,3,116862
2020,NJ,3,rep,4,477614
2020,NJ,4,dem,1,77230
2020,NJ,4,dem,3,6631
2020,NJ,4,dem,4,118
2020,NJ,4,rep,1,594551
2020,NJ,4,rep,5,500
2020,NJ,4,rep,3,825
2020,NJ,4,rep,4,57000
2020,NJ,5,dem,1,1860605
2020,NJ,5,dem,3,328398
2020,NJ,5,dem,4,192020
2020,NJ,5,rep,1,838724
2020,NJ,5,rep,5,500
2020,NJ,5,rep,3,825
2020,NJ,5,rep,4,22900
2020,NJ,7,dem,1,5653268
2020,NJ,7,dem,5,483
2020,NJ,7,dem,3,2449391
2020,NJ,7,dem,2,1563735
2020,NJ,7,dem,4,5973
2020,NJ,7,rep,1,2483006
2020,NJ,7,rep,3,2456469
2020,NJ,7,rep,2,1856180
2020,NJ,7,rep,4,96897
2020,NJ,9,dem,1,161773
2020,NJ,9,dem,4,878
2020,NJ,9,rep,1,27530
2020,NJ,9,rep,3,825
2020,NJ,11,dem,1,729197
2020,NJ,11,dem,4,152138
2020,NJ,11,rep,1,62610
2020,NJ,11,rep,5,4179
2020,NJ,11,rep,3,825
2020,NJ,11,rep,4,33636
2020,NJ,12,dem,1,2610
2020,NJ,12,dem,4,128
2020,NJ,12,rep,1,1000
2020,NV,2,dem,1,298171
2020,NV,2,dem,5,3550
2020,NV,2,dem,3,1918
2020,NV,2,dem,4,37370
2020,NV,2,rep,1,396363
2020,NV,3,dem,1,3316832
2020,NV,3,dem,5,24579
2020,NV,3,dem,3,1868869
2020,NV,3,dem,2,1612611
2020,NV,3,dem,4,145559
2020,NV,3,rep,1,1070620
2020,NV,3,rep,5,69514
2020,NV,3,rep,3,2651785
2020,NV,3,rep,4,501674
2020,NV,4,dem,1,1562947
2020,NV,4,dem,5,25623
2020,NV,4,dem,3,727116
2020,NV,4,dem,4,574865
2020,NV,4,rep,1,308646
2020,NV,4,rep,5,47464
2020,NV,4,rep,3,187172
2020,NV,4,rep,4,62568
2020,NY,1,dem,1,6130393
2020,NY,1,dem,5,6681
2020,NY,1,dem,3,4332312
2020,NY,1,dem,2,1018480
2020,NY,1,dem,4,213692
2020,NY,1,rep,1,3776037
2020,NY,1,rep,3,3484783
2020,NY,1,rep,4,874531
2020,NY,2,dem,1,3357438
2020,NY,2,dem,5,8168
2020,NY,2,dem,3,3923298
2020,NY,2,dem,2,2744388
2020,NY,2,dem,4,1790673
2020,NY,2,rep,1,136833
2020,NY,2,rep,3,4012751
2020,NY,2,rep,2,950426
2020,NY,2,rep,4,157614
2020,NY,4,dem,1,190737
2020,NY,4,dem,4,128
2020,NY,4,rep,1,19669
2020,NY,6,dem,1,70122
2020,NY,6,dem,4,4128
2020,NY,6,rep,1,8950
2020,NY,11,dem,1,18499
2020,NY,11,dem,5,237804
2020,NY,11,dem,3,9181163
